method,day_index,total_objective_cost,electricity_cost,qos_cost,switching_cost,total_energy_kwh,peak_power_kw,average_power_kw,average_active_servers,average_utilization,P1_sla_violation_rate,P2_sla_violation_rate,P3_sla_violation_rate,P1_violation_count,P2_violation_count,P3_violation_count,P1_sla_cost,P2_sla_cost,P3_sla_cost,P1_avg_delay,P2_avg_delay,P3_avg_delay,P1_completed,P2_completed,P3_completed,num_eval_days,start_day_index,end_day_index,random_seed
fixed,1100,417.119088524792,411.519088524792,0.0,5.6,748.3138429098149,39.78314483969201,31.17974345457562,63.614583333333336,0.2857425278406238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,408.0,455.0,232.0,267,1064,1330,2024
fixed,1101,411.9652114321825,406.3652114321825,0.0,5.6,737.8622011022061,37.25403324034155,30.744258379258586,63.614583333333336,0.2637516155815474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,357.0,400.0,221.0,267,1064,1330,2024
fixed,1102,411.42952109004574,405.8295210900458,0.0,5.6,739.6317311703303,38.92899718278847,30.817988798763764,63.614583333333336,0.2667661277119569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,356.0,405.0,221.0,267,1064,1330,2024
fixed,1103,415.18924919338053,409.5892491933805,0.0,5.6,743.2965759577137,42.806519682672906,30.970690664904737,63.614583333333336,0.2749152127884592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,429.0,457.0,217.0,267,1064,1330,2024
fixed,1104,419.3872711896396,413.7872711896396,0.0,5.6,760.7268665182025,44.62625348171606,31.69695277159177,63.614583333333336,0.3089337936049806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,366.0,411.0,288.0,267,1064,1330,2024
fixed,1105,411.0047879568969,405.4047879568969,0.0,5.6,734.7796992056567,40.53229444225669,30.615820800235696,63.614583333333336,0.2583667085431148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.015228426395939,414.0,428.0,197.0,267,1064,1330,2024
fixed,1106,420.1022480833738,414.50224808337384,0.0,5.6,752.5588043307666,42.61128650680872,31.356616847115276,63.614583333333336,0.29530229416580117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,430.0,441.0,257.0,267,1064,1330,2024
fixed,1107,418.10495035711307,412.5049503571131,0.0,5.6,758.0485451207682,47.087999999999994,31.585356046698674,63.614583333333336,0.30337170110121076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0034965034965035,365.0,415.0,286.0,267,1064,1330,2024
fixed,1108,411.64232943760214,406.0423294376021,0.0,5.6,738.6169032356265,41.17351050459914,30.77570430148444,63.614583333333336,0.2646851031252679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,394.0,404.0,220.0,267,1064,1330,2024
fixed,1109,413.8848737587011,408.2848737587011,0.0,5.6,747.1270333512994,41.992012940737666,31.13029305630414,63.614583333333336,0.28254738902671334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,425.0,410.0,242.0,267,1064,1330,2024
fixed,1110,415.5611389473653,409.96113894736527,0.0,5.6,744.6418114786089,40.90209674794753,31.026742144942038,63.614583333333336,0.2783049667120172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,381.0,441.0,231.0,267,1064,1330,2024
fixed,1111,410.60858312522396,405.008583125224,0.0,5.6,739.7664523024926,42.764987939867375,30.823602179270523,63.614583333333336,0.2672304237325042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,436.0,405.0,222.0,267,1064,1330,2024
fixed,1112,416.1576112978506,410.5576112978506,0.0,5.6,748.574005749919,43.010202333807364,31.190583572913294,63.614583333333336,0.28656113175299996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,379.0,427.0,245.0,267,1064,1330,2024
fixed,1113,414.5813153351894,408.98131533518944,0.0,5.6,744.6667413031993,42.143524378836695,31.027780887633302,63.614583333333336,0.2762471256054358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,395.0,415.0,236.0,267,1064,1330,2024
fixed,1114,416.37151936271914,410.7715193627191,0.0,5.6,749.153947709643,37.310334409846256,31.214747821235125,63.614583333333336,0.28907321033208705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040160642570282,371.0,433.0,249.0,267,1064,1330,2024
fixed,1115,414.6352254034559,409.0352254034559,0.0,5.6,746.4081739187106,43.14521290121027,31.100340579946277,63.614583333333336,0.28019664775920283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,427.0,407.0,233.0,267,1064,1330,2024
fixed,1116,413.51301700434976,407.9130170043498,0.0,5.6,742.2049467266481,41.32073466101961,30.92520611361034,63.614583333333336,0.26978809590026487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,395.0,431.0,229.0,267,1064,1330,2024
fixed,1117,414.3738877706134,408.7738877706134,0.0,5.6,744.080529085812,41.08187741809651,31.003355378575502,63.614583333333336,0.27796803906865103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0228310502283104,410.0,477.0,219.0,267,1064,1330,2024
fixed,1118,412.441631873882,406.84163187388197,0.0,5.6,747.4877624846339,42.40948596450142,31.145323436859744,63.614583333333336,0.28251214559569315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,384.0,422.0,248.0,267,1064,1330,2024
fixed,1119,416.7724827803822,411.1724827803822,0.0,5.6,748.0297715626068,39.777664841492076,31.16790714844195,63.614583333333336,0.2846838013999085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,399.0,452.0,233.0,267,1064,1330,2024
fixed,1120,419.00511617110215,413.4051161711021,0.0,5.6,753.776128811204,44.328871275844534,31.407338700466834,63.614583333333336,0.2960307498495234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,394.0,471.0,251.0,267,1064,1330,2024
fixed,1121,413.1106125085078,407.5106125085078,0.0,5.6,743.298960260462,39.98908522459064,30.970790010852582,63.614583333333336,0.27486416960187804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,394.0,406.0,242.0,267,1064,1330,2024
fixed,1122,413.35460947749635,407.7546094774964,0.0,5.6,749.6462677457555,43.31165796974715,31.235261156073147,63.614583333333336,0.28856816339134994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.004149377593361,408.0,444.0,241.0,267,1064,1330,2024
fixed,1123,410.53509042985695,404.9350904298569,0.0,5.6,734.5363101488139,42.77765638423401,30.60567958953391,63.614583333333336,0.25630846276458613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,361.0,454.0,195.0,267,1064,1330,2024
fixed,1124,412.6930365580953,407.09303655809526,0.0,5.6,742.353994073603,41.470894578932686,30.931416419733456,63.614583333333336,0.2745854610025711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,413.0,461.0,217.0,267,1064,1330,2024
fixed,1125,413.22966686075705,407.629666860757,0.0,5.6,742.527035811675,41.79072469552817,30.938626492153123,63.614583333333336,0.273220931405799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,411.0,468.0,208.0,267,1064,1330,2024
fixed,1126,414.3942347647594,408.79423476475944,0.0,5.6,741.8530551364507,38.83056123259007,30.910543964018782,63.614583333333336,0.2722141874081066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,430.0,446.0,216.0,267,1064,1330,2024
fixed,1127,416.15394785725596,410.553947857256,0.0,5.6,746.613888120881,39.32774027277197,31.10891200503671,63.614583333333336,0.2807689581591635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,400.0,410.0,239.0,267,1064,1330,2024
fixed,1128,415.8396782267007,410.2396782267007,0.0,5.6,748.8516242205588,41.8194396160701,31.20215100918995,63.614583333333336,0.2871059146999246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,409.0,440.0,243.0,267,1064,1330,2024
fixed,1129,420.4007327966273,414.80073279662736,0.0,5.6,758.2065234909306,41.13499889438148,31.591938478788776,63.614583333333336,0.30699899130714253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0038910505836576,414.0,464.0,257.0,267,1064,1330,2024
fixed,1130,414.19855314058356,408.5985531405836,0.0,5.6,747.3393730823186,44.723376111668834,31.13914054509661,63.614583333333336,0.2841885145557402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,418.0,449.0,233.0,267,1064,1330,2024
fixed,1131,416.18953105252547,410.58953105252544,0.0,5.6,745.8104217856708,42.552856688282525,31.075434241069615,63.614583333333336,0.2796992572471181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,425.0,448.0,222.0,267,1064,1330,2024
fixed,1132,412.85834895994054,407.2583489599406,0.0,5.6,743.434414810715,44.497475712162654,30.97643395044646,63.614583333333336,0.27629388945233174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,419.0,422.0,224.0,267,1064,1330,2024
fixed,1133,417.29359183262216,411.6935918326222,0.0,5.6,751.5326093220974,38.50128992516099,31.31385872175406,63.614583333333336,0.2927491515953737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,430.0,464.0,237.0,267,1064,1330,2024
fixed,1134,415.67828532966087,410.07828532966084,0.0,5.6,748.4254042689404,40.49259281831085,31.18439184453918,63.614583333333336,0.28587983398166056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,420.0,486.0,225.0,267,1064,1330,2024
fixed,1135,413.3779228485157,407.7779228485157,0.0,5.6,742.962224488643,42.96400021872685,30.956759353693457,63.614583333333336,0.2735230773896318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,421.0,428.0,218.0,267,1064,1330,2024
fixed,1136,416.9895863805897,411.38958638058966,0.0,5.6,750.2923636784551,43.96571683812363,31.26218181993563,63.614583333333336,0.2891759490115217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,454.0,441.0,234.0,267,1064,1330,2024
fixed,1137,418.3616810554083,412.7616810554083,0.0,5.6,751.1783383103595,40.84035449226544,31.299097429598316,63.614583333333336,0.29222725419560064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0158730158730158,403.0,428.0,252.0,267,1064,1330,2024
fixed,1138,418.0056629783131,412.4056629783131,0.0,5.6,749.9658105812823,40.74695900283147,31.248575440886764,63.614583333333336,0.29116217625256996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.020746887966805,391.0,468.0,241.0,267,1064,1330,2024
fixed,1139,415.17911091310316,409.5791109131032,0.0,5.6,749.8636612775468,44.11168004395771,31.244319219897786,63.614583333333336,0.28589085363783107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,367.0,443.0,248.0,267,1064,1330,2024
fixed,1140,412.7815065465734,407.18150654657336,0.0,5.6,739.783893540141,39.808557556368534,30.824328897505875,63.614583333333336,0.2675034429224949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,399.0,460.0,210.0,267,1064,1330,2024
fixed,1141,416.80894569579846,411.20894569579843,0.0,5.6,748.2317556047452,40.3918770321992,31.176323150197717,63.614583333333336,0.2874497262843967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,438.0,485.0,222.0,267,1064,1330,2024
fixed,1142,416.18073498938077,410.5807349893808,0.0,5.6,748.2580314957172,44.71522397429854,31.177417978988217,63.614583333333336,0.2849147043994554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,412.0,478.0,224.0,267,1064,1330,2024
fixed,1143,416.98960680740197,411.38960680740195,0.0,5.6,748.7654172998866,44.90380575189128,31.198559054161944,63.614583333333336,0.2878096020631214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.004566210045662,442.0,501.0,219.0,267,1064,1330,2024
fixed,1144,413.0580567484483,407.45805674844826,0.0,5.6,742.1705194943374,39.48282652723023,30.923771645597395,63.614583333333336,0.273687176344954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.004739336492891,392.0,466.0,211.0,267,1064,1330,2024
fixed,1145,414.7159561616626,409.11595616166255,0.0,5.6,743.3659804656577,39.971226154931145,30.973582519402402,63.614583333333336,0.27424691368666965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,424.0,466.0,223.0,267,1064,1330,2024
fixed,1146,416.79223358228285,411.1922335822829,0.0,5.6,752.9140439688388,44.00639539572045,31.371418498701615,63.614583333333336,0.294729924041281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,415.0,410.0,261.0,267,1064,1330,2024
fixed,1147,415.89524970209857,410.29524970209854,0.0,5.6,746.1752562557151,42.43332900965987,31.090635677321462,63.614583333333336,0.2808807532186623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,398.0,415.0,240.0,267,1064,1330,2024
fixed,1148,411.75971744689264,406.1597174468926,0.0,5.6,737.1947813644126,41.29500599430081,30.71644922351719,63.614583333333336,0.2601589798479302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,408.0,453.0,199.0,267,1064,1330,2024
fixed,1149,418.72609529913586,413.1260952991359,0.0,5.6,753.1379146125446,40.33806648137953,31.38074644218936,63.614583333333336,0.29658031025271936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,455.0,472.0,240.0,267,1064,1330,2024
fixed,1150,420.68152353340804,415.0815235334081,0.0,5.6,756.1915023945564,42.10580115665316,31.50797926643985,63.614583333333336,0.30309809875856275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0276679841897234,428.0,455.0,253.0,267,1064,1330,2024
fixed,1151,413.37461928728965,407.7746192872897,0.0,5.6,743.7210771191179,41.14895699091092,30.98837821329658,63.614583333333336,0.27421455806811074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,405.0,458.0,220.0,267,1064,1330,2024
fixed,1152,412.12307850031607,406.52307850031605,0.0,5.6,742.0818547391088,40.37713825301054,30.920077280796203,63.614583333333336,0.270626981196771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,402.0,432.0,222.0,267,1064,1330,2024
fixed,1153,412.42779029098665,406.8277902909866,0.0,5.6,740.6664710831157,42.5426595642066,30.861102961796487,63.614583333333336,0.27068670212168183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0087336244541485,371.0,403.0,229.0,267,1064,1330,2024
fixed,1154,416.47525288921463,410.8752528892146,0.0,5.6,749.5680635382257,40.5381379386525,31.23200264742607,63.614583333333336,0.28749592628400483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,410.0,451.0,244.0,267,1064,1330,2024
fixed,1155,414.9701574011701,409.37015740117016,0.0,5.6,748.099273029092,42.38513755457205,31.170803042878834,63.614583333333336,0.2834335248941442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,372.0,441.0,245.0,267,1064,1330,2024
fixed,1156,415.9207014920716,410.32070149207163,0.0,5.6,747.3193233177896,37.41647253076035,31.138305138241233,63.614583333333336,0.2849858157916177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.004201680672269,391.0,463.0,238.0,267,1064,1330,2024
fixed,1157,415.52138442056923,409.9213844205692,0.0,5.6,752.1377672436155,42.66078402419218,31.339073635150644,63.614583333333336,0.29266585553927454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,387.0,421.0,253.0,267,1064,1330,2024
fixed,1158,415.42683290161824,409.8268329016182,0.0,5.6,748.1312314731256,44.81064723217646,31.172134644713566,63.614583333333336,0.28503499519864534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,396.0,452.0,235.0,267,1064,1330,2024
fixed,1159,412.44169230588057,406.84169230588054,0.0,5.6,743.5556070137645,39.512797113068494,30.98148362557352,63.614583333333336,0.2747561826818932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,367.0,399.0,245.0,267,1064,1330,2024
fixed,1160,413.01400725786016,407.41400725786013,0.0,5.6,743.5003339866801,41.897793325648486,30.979180582778337,63.614583333333336,0.275972350502406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0044247787610618,392.0,445.0,226.0,267,1064,1330,2024
fixed,1161,412.074598924259,406.47459892425906,0.0,5.6,739.5532893414552,37.68589318945499,30.8147203892273,63.614583333333336,0.26842778301242926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,383.0,427.0,219.0,267,1064,1330,2024
fixed,1162,414.4283732350803,408.82837323508033,0.0,5.6,747.5369812116921,41.25194624777785,31.14737421715384,63.614583333333336,0.2824757850783633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,399.0,406.0,251.0,267,1064,1330,2024
fixed,1163,410.2382796828903,404.63827968289036,0.0,5.6,736.5104694709213,40.314591015778234,30.687936227955053,63.614583333333336,0.2605965546882087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0096618357487923,400.0,420.0,207.0,267,1064,1330,2024
fixed,1164,416.2191814100829,410.6191814100829,0.0,5.6,749.6138178061265,40.294248416676396,31.23390907525527,63.614583333333336,0.288416388349362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,402.0,446.0,251.0,267,1064,1330,2024
fixed,1165,411.6967448777568,406.0967448777568,0.0,5.6,740.1827875238085,39.69499618023377,30.840949480158688,63.614583333333336,0.26856835130967877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,419.0,434.0,218.0,267,1064,1330,2024
fixed,1166,417.6480053336111,412.04800533361106,0.0,5.6,749.4803828024038,42.85662708153797,31.22834928343349,63.614583333333336,0.2885638417131821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,387.0,472.0,234.0,267,1064,1330,2024
fixed,1167,414.6649346085314,409.06493460853136,0.0,5.6,745.0012531267874,36.55623370440814,31.04171888028281,63.614583333333336,0.2799824771216745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,400.0,447.0,235.0,267,1064,1330,2024
fixed,1168,410.21550152200825,404.61550152200823,0.0,5.6,739.1266078684797,39.446936676445354,30.796941994519987,63.614583333333336,0.26640141756421726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,381.0,409.0,221.0,267,1064,1330,2024
fixed,1169,417.03767452798115,411.43767452798113,0.0,5.6,750.1533987134553,40.619009559079686,31.25639161306064,63.614583333333336,0.29008380934658046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,357.0,424.0,250.0,267,1064,1330,2024
fixed,1170,416.78651795542777,411.18651795542775,0.0,5.6,750.4245661433872,39.987160186787975,31.26769025597447,63.614583333333336,0.28955966590418175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,396.0,414.0,251.0,267,1064,1330,2024
fixed,1171,414.6469348600058,409.04693486000576,0.0,5.6,745.2933281106498,41.81483819049419,31.053888671277075,63.614583333333336,0.276828424413389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,369.0,435.0,238.0,267,1064,1330,2024
fixed,1172,417.19345294512397,411.593452945124,0.0,5.6,748.1011526867612,40.83791192451015,31.170881361948386,63.614583333333336,0.2864993226335808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0041322314049588,388.0,438.0,242.0,267,1064,1330,2024
fixed,1173,415.660138046803,410.060138046803,0.0,5.6,751.4774957892491,45.80773170243214,31.311562324552046,63.614583333333336,0.2919038855970428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040650406504066,412.0,441.0,246.0,267,1064,1330,2024
fixed,1174,414.8572544202244,409.2572544202244,0.0,5.6,744.9579828228807,38.682527795563,31.03991595095336,63.614583333333336,0.2783423560876716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,396.0,461.0,225.0,267,1064,1330,2024
fixed,1175,414.5583036023331,408.9583036023331,0.0,5.6,745.2831022610478,40.68125977364518,31.053462594210327,63.614583333333336,0.27992648344761717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,417.0,439.0,226.0,267,1064,1330,2024
fixed,1176,409.2409491431695,403.64094914316945,0.0,5.6,735.7675054234985,39.79578373025135,30.65697939264577,63.614583333333336,0.2586398812936363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,389.0,433.0,202.0,267,1064,1330,2024
fixed,1177,417.1400978016484,411.54009780164836,0.0,5.6,750.6930828871474,46.16099878405374,31.27887845363114,63.614583333333336,0.29127868986621785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040816326530613,398.0,453.0,245.0,267,1064,1330,2024
fixed,1178,413.0579878848632,407.4579878848632,0.0,5.6,743.6797911944058,41.46726668844522,30.986657966433572,63.614583333333336,0.27688760280382246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,390.0,419.0,230.0,267,1064,1330,2024
fixed,1179,419.39366950769283,413.7936695076928,0.0,5.6,753.0755998830367,43.17018679800914,31.37814999512653,63.614583333333336,0.29644408600378824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040485829959513,384.0,453.0,247.0,267,1064,1330,2024
fixed,1180,412.7215338350254,407.1215338350254,0.0,5.6,742.0968608817329,39.87094328622834,30.920702536738872,63.614583333333336,0.27175543822611387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,411.0,447.0,220.0,267,1064,1330,2024
fixed,1181,413.2150454088868,407.6150454088868,0.0,5.6,744.1596435610461,39.60871209691042,31.006651815043586,63.614583333333336,0.27712185912974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,386.0,433.0,231.0,267,1064,1330,2024
fixed,1182,419.8607665762022,414.2607665762022,0.0,5.6,757.0464343336814,47.087999999999994,31.54360143057006,63.614583333333336,0.30283756295319236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.003787878787879,396.0,457.0,264.0,267,1064,1330,2024
fixed,1183,410.87555287552584,405.2755528755258,0.0,5.6,743.4035307185552,44.98502983239528,30.975147113273135,63.614583333333336,0.27414981008226674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,410.0,472.0,215.0,267,1064,1330,2024
fixed,1184,415.5742136372694,409.9742136372694,0.0,5.6,747.213563264067,41.485443901598586,31.133898469336128,63.614583333333336,0.2847471173534531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0221238938053097,437.0,447.0,226.0,267,1064,1330,2024
fixed,1185,417.1921211152222,411.5921211152222,0.0,5.6,750.4057755234131,38.781782872045504,31.266907313475546,63.614583333333336,0.291163889968357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,414.0,468.0,243.0,267,1064,1330,2024
fixed,1186,419.79303653140596,414.19303653140594,0.0,5.6,755.6154312757646,41.338156965621394,31.48397630315686,63.614583333333336,0.3017891727116459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,382.0,463.0,267.0,267,1064,1330,2024
fixed,1187,411.64881132361444,406.0488113236145,0.0,5.6,744.409992543799,41.1118230102433,31.017083022658294,63.614583333333336,0.2782097873764879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,374.0,410.0,240.0,267,1064,1330,2024
fixed,1188,418.44563939259814,412.8456393925982,0.0,5.6,756.6296552134663,44.85024808657562,31.52623563389443,63.614583333333336,0.3034975121237875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0075187969924813,398.0,437.0,266.0,267,1064,1330,2024
fixed,1189,414.72171160536533,409.12171160536536,0.0,5.6,749.3594148808033,39.296329184262795,31.223308953366807,63.614583333333336,0.2885242663958119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.00398406374502,395.0,413.0,251.0,267,1064,1330,2024
fixed,1190,413.3692516130685,407.7692516130685,0.0,5.6,743.0174769347675,44.23113413574867,30.959061538948646,63.614583333333336,0.27184969150445154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,412.0,399.0,236.0,267,1064,1330,2024
fixed,1191,420.6808055578656,415.0808055578656,0.0,5.6,755.7263117297867,46.04009302206523,31.488596322074446,63.614583333333336,0.30049805132437263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.008097165991903,394.0,462.0,247.0,267,1064,1330,2024
fixed,1192,412.6238007259073,407.02380072590734,0.0,5.6,740.1656130273665,37.38300939746849,30.84023387614027,63.614583333333336,0.2702925434974143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,415.0,471.0,203.0,267,1064,1330,2024
fixed,1193,411.34240519169373,405.7424051916937,0.0,5.6,739.6368676251504,41.40147691957751,30.818202817714603,63.614583333333336,0.26743272618344777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0134529147982063,359.0,415.0,223.0,267,1064,1330,2024
fixed,1194,412.32223742262,406.72223742261997,0.0,5.6,743.6968339380912,45.02290185964419,30.9873680807538,63.614583333333336,0.2757359375051295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.004,370.0,378.0,250.0,267,1064,1330,2024
